Rank,Building,City,Height_m,Height_ft,Floors,DateComplete,Material,Use,city_ns,lat,lon
2823.0,Helicon,Monterrey,156.2,512.0,33.0,2012.0,concrete,office,monterrey,0.0,0.0
2824.0,The Ivy,Miami,156.2,512.0,45.0,2008.0,concrete,residential,miami,43.9363746,15.4422639
2825.0,57 Jingshi Road,Jinan,156.1,512.0,42.0,2008.0,,office,jinan,0.0,0.0
2826.0,The Belaire,New York C ity,156.1,512.0,50.0,1988.0,,residential,newyorkcity,0.0,0.0
2827.0,437 Madison Avenue,New York C ity,156.1,512.0,40.0,1967.0,steel,office,newyorkcity,0.0,0.0
2827.0,Bryan Tower,Dallas,156.1,512.0,40.0,1973.0,steel,office,dallas,0.0,0.0
2827.0,C OSC O Tower 1,Tianjin,156.1,512.0,40.0,1997.0,,office,tianjin,0.0,0.0
2827.0,Fourth and Madison Building,Seattle,156.1,512.0,40.0,2003.0,composite,office,seattle,0.0,0.0
2827.0,PNC Tower,Louisville,156.1,512.0,40.0,1972.0,steel,office,louisville,0.0,0.0
2832.0,Huntington C enter,C olumbus,156.1,512.0,37.0,1983.0,,office,columbus,0.0,0.0
2833.0,Doosan Tower,Seoul,156.1,512.0,34.0,1998.0,concrete,office,seoul,0.0,0.0
2834.0,Upper West Side Tower 2 (Madison),Melbourne,156.0,512.0,50.0,2014.0,concrete,residential,melbourne,0.0,0.0
2835.0,Four Winds Tower A,Istanbul,156.0,512.0,49.0,2014.0,concrete,residential,istanbul,0.0,0.0
2835.0,Four Winds Tower B,Istanbul,156.0,512.0,49.0,2014.0,concrete,residential,istanbul,0.0,0.0
2835.0,Four Winds Tower C,Istanbul,156.0,512.0,49.0,2014.0,concrete,residential,istanbul,0.0,0.0
2835.0,Four Winds Tower D,Istanbul,156.0,512.0,49.0,2014.0,concrete,residential,istanbul,0.0,0.0
2839.0,Hordern Towers,Sydney,156.0,512.0,48.0,1999.0,concrete,residential,sydney,0.0,0.0
2840.0,Palmetto Eliptic,C artagena,156.0,512.0,41.0,2011.0,concrete,residential,cartagena,0.0,0.0
2841.0,Tianjin Ocean Shipping Mansion,Tianjin,156.0,512.0,40.0,1997.0,,office,tianjin,0.0,0.0
2842.0,"Bellagio Golfview Residences Tower
3",Taguig C ity,156.0,512.0,39.0,2010.0,concrete,residential,taguigcity,0.0,0.0
2843.0,C hina Merchants Tower,Hong Kong,156.0,512.0,38.0,1985.0,composite,office,hongkong,0.0,0.0
2843.0,Shun Tak C entre West,Hong Kong,156.0,512.0,38.0,1985.0,composite,office,hongkong,0.0,0.0
2845.0,Excellence C entury Plaza Tower 4,Shenzhen,156.0,512.0,37.0,2010.0,composite,hotel,shenzhen,0.0,0.0
2845.0,"NEC Tamagawa Renaissance C ity
Phase II",Kawasaki,156.0,512.0,37.0,2005.0,steel,office,kawasaki,0.0,0.0
2847.0,Kasumigaseki Building,Tokyo,156.0,512.0,36.0,1968.0,steel,office,tokyo,0.0,0.0
2848.0,C yber2 Tower,Jakarta,156.0,512.0,33.0,2009.0,concrete,office,jakarta,0.0,0.0
2849.0,C hina Telecom Building,Wenzhou,156.0,512.0,31.0,1999.0,,office,wenzhou,0.0,0.0
2850.0,Rizal Tower,Makati,155.9,512.0,49.0,1999.0,concrete/steel,residential,makati,0.0,0.0
2851.0,Sunlight Tower,Hong Kong,155.9,512.0,40.0,1999.0,steel,office,hongkong,0.0,0.0
2852.0,MVRDC,Mumbai,155.9,512.0,35.0,1970.0,,office,mumbai,0.0,0.0
2853.0,Sovereign,Burnaby,155.9,511.0,45.0,2014.0,,residential / hotel,burnaby,0.0,0.0
2854.0,"Shenzhen Xinhe World Office Tower
A",Shenzhen,155.9,511.0,31.0,2015.0,concrete,office,shenzhen,0.0,0.0
2854.0,"Shenzhen Xinhe World Office Tower
B",Shenzhen,155.9,511.0,31.0,2015.0,concrete,office,shenzhen,0.0,0.0
2856.0,Bellagio Resort & C asino,Las Vegas,155.8,511.0,36.0,1998.0,,hotel / casino,lasvegas,0.0,0.0
2857.0,Lai San Kok,Macau,155.8,511.0,52.0,2008.0,concrete,residential,macau,0.0,0.0
2858.0,1155 Avenue of the Americas,New York C ity,155.8,511.0,40.0,1984.0,steel,office,newyorkcity,0.0,0.0
2859.0,K & L Gates C enter,Pittsburgh,155.8,511.0,39.0,1968.0,steel,office,pittsburgh,0.0,0.0
2860.0,Yasuda Seimei Osaka Building,Osaka,155.8,511.0,32.0,2000.0,,office,osaka,0.0,0.0
2861.0,Neo Sky Dome Tower A,Banciao C ity,155.8,511.0,40.0,2010.0,concrete,residential,banciaocity,0.0,0.0
2862.0,C hateau Puerto Madero,Buenos Aires,155.7,511.0,48.0,2009.0,concrete,residential,buenosaires,0.0,0.0
2863.0,I-Park Tower 101,Seoul,155.6,511.0,45.0,2004.0,concrete,residential,seoul,0.0,0.0
2864.0,Park Avenue Towers 6-10,Hong Kong,155.6,510.0,51.0,2000.0,concrete,residential,hongkong,0.0,0.0
2865.0,Exchange Place,Boston,155.4,510.0,39.0,1984.0,,office,boston,42.3580435,-71.0565443
2866.0,321 North C lark Street,C hicago,155.4,510.0,38.0,1987.0,,office,chicago,0.0,0.0
2867.0,Harris Bank Bank Addition II,C hicago,155.4,510.0,35.0,1974.0,steel,office,chicago,0.0,0.0
2868.0,Stephen P. C lark C enter,Miami,155.4,510.0,28.0,1985.0,,office,miami,0.0,0.0
2869.0,Liberty Plaza,New York C ity,155.4,510.0,45.0,2004.0,concrete,residential,newyorkcity,0.0,0.0
2870.0,Galaxia Tower 1,Hong Kong,155.3,509.0,51.0,1998.0,concrete,residential,hongkong,0.0,0.0
2870.0,Galaxia Tower 6,Hong Kong,155.3,509.0,51.0,1998.0,concrete,residential,hongkong,0.0,0.0
2872.0,Plaza Tower Kachidoki,Tokyo,155.1,509.0,43.0,2004.0,concrete,residential,tokyo,0.0,0.0
2873.0,Scotia C entre,C algary,155.1,509.0,42.0,1976.0,,office / retail,calgary,0.0,0.0
2874.0,Sixty State Street,Boston,155.1,509.0,38.0,1977.0,,office,boston,0.0,0.0
2875.0,KOIN C enter,Portland,155.1,509.0,31.0,1984.0,concrete,multiple,portland,0.0,0.0
2876.0,Hudson Greene East Tower,Jersey C ity,155.1,509.0,48.0,2010.0,concrete,residential,jerseycity,0.0,0.0
2877.0,Henley Building,Hong Kong,155.1,509.0,36.0,1998.0,,office,hongkong,0.0,0.0
2879.0,"Taicang New Port Businese Area
NO.1 Building",Taicang,155.1,509.0,36.0,2010.0,,office,taicang,0.0,0.0
2880.0,215 West,C hicago,155.1,509.0,50.0,2010.0,concrete,residential,chicago,0.0,0.0
2881.0,BrickellHouse,Miami,155.0,509.0,48.0,2014.0,concrete,residential,miami,0.0,0.0
2882.0,Al Fujayrah Tower,Al Fujayrah,155.0,509.0,47.0,2002.0,concrete,residential / office,alfujayrah,0.0,0.0
2883.0,The Namba Tower,Osaka,155.0,509.0,46.0,2007.0,concrete,residential,osaka,0.0,0.0
2884.0,Anshan Silong Building,Anshan,155.0,509.0,43.0,2008.0,,office,anshan,0.0,0.0
2884.0,Avenue 77 Block 1,Moscow,155.0,509.0,43.0,2009.0,,residential,moscow,0.0,0.0
2884.0,Avenue 77 Block 2,Moscow,155.0,509.0,43.0,2009.0,,residential,moscow,0.0,0.0
2884.0,Avenue 77 Block 3,Moscow,155.0,509.0,43.0,2009.0,,residential,moscow,0.0,0.0
2884.0,Grace Mansion,Shenzhen,155.0,509.0,43.0,2001.0,,residential,shenzhen,0.0,0.0
2884.0,Gurney Paragon East Tower,Penang,155.0,509.0,43.0,2011.0,concrete,residential,penang,0.0,0.0
2884.0,Gurney Paragon West Tower,Penang,155.0,509.0,43.0,2011.0,concrete,residential,penang,0.0,0.0
2884.0,Tokyo Dome Hotel,Tokyo,155.0,509.0,43.0,2000.0,steel,hotel,tokyo,0.0,0.0
2892.0,Bay C entral 1,Dubai,155.0,509.0,42.0,2012.0,concrete,residential,dubai,0.0,0.0
2892.0,Hotel Lamuette,Busan,155.0,509.0,42.0,2014.0,concrete,residential / hotel,busan,0.0,0.0
2894.0,Sangbong Sante-ciel 1,Seoul,155.0,509.0,41.0,2010.0,concrete,residential,seoul,0.0,0.0
2894.0,Sangbong Sante-ciel 2,Seoul,155.0,509.0,41.0,2010.0,concrete,residential,seoul,0.0,0.0
2894.0,Tianli Plaza Tower II,Wuhan,155.0,509.0,41.0,2002.0,,,wuhan,0.0,0.0
2897.0,200 George Street,Sydney,155.0,509.0,40.0,2016.0,concrete,office,sydney,0.0,0.0
2897.0,Deutsche Bank Tower I,Frankfurt am Main,155.0,509.0,40.0,1984.0,concrete,office,frankfurtammain,0.0,0.0
2897.0,"Goaxin International
C ommunication C enter",Xi An,155.0,509.0,40.0,2000.0,,office,xian,0.0,0.0
2897.0,Shangri-La Hotel,Mumbai,155.0,509.0,40.0,2012.0,concrete,hotel / retail,mumbai,0.0,0.0
2897.0,The Ascott Metropolis,Auckland,155.0,509.0,40.0,1999.0,concrete,residential / hotel,auckland,0.0,0.0
2897.0,The Atrium Residences,C hengdu,155.0,509.0,40.0,2012.0,concrete,residential,chengdu,0.0,0.0
2897.0,Tour Adria,C ourbevoie,155.0,509.0,40.0,2002.0,concrete,office,courbevoie,0.0,0.0
2904.0,Renaissance C enter 100 Tower,Detroit,155.0,509.0,39.0,1976.0,concrete,office,detroit,0.0,0.0
2904.0,Renaissance C enter 200 Tower,Detroit,155.0,509.0,39.0,1976.0,concrete,office,detroit,0.0,0.0
2904.0,Renaissance C enter 300 Tower,Detroit,155.0,509.0,39.0,1976.0,concrete,office,detroit,0.0,0.0
2904.0,Renaissance C enter 400 Tower,Detroit,155.0,509.0,39.0,1976.0,concrete,office,detroit,0.0,0.0
2904.0,Tour Egee,C ourbevoie,155.0,509.0,39.0,1999.0,concrete,office,courbevoie,0.0,0.0
2909.0,C hina World Trade C enter I,Beijing,155.0,509.0,38.0,1989.0,,office,beijing,0.0,0.0
2909.0,C hina World Trade C enter II,Beijing,155.0,509.0,38.0,1999.0,,office,beijing,0.0,0.0
2909.0,Deutsche Bank Tower II,Frankfurt am Main,155.0,509.0,38.0,1984.0,concrete,office,frankfurtammain,0.0,0.0
2909.0,Exportbank Plaza,Makati,155.0,509.0,38.0,1998.0,concrete,office,makati,0.0,0.0
2909.0,Fountain Palace,Taichung,155.0,509.0,38.0,2010.0,,residential,taichung,0.0,0.0
2909.0,Saeed Tower II,Dubai,155.0,509.0,38.0,2001.0,concrete,residential / office,dubai,0.0,0.0
2915.0,Al Khatem Tower,Abu Dhabi,155.0,509.0,37.0,2012.0,concrete,office,abudhabi,0.0,0.0
2915.0,Al Maqam Tower,Abu Dhabi,155.0,509.0,37.0,2012.0,concrete,office,abudhabi,0.0,0.0
2915.0,"InterC ontinental MidPlaza Jakarta
Hotel",Jakarta,155.0,509.0,37.0,1997.0,,residential / hotel,jakarta,0.0,0.0
2915.0,Metro Spire Residences,C hatswood,155.0,509.0,37.0,2014.0,concrete,residential / retail,chatswood,0.0,0.0
2919.0,Bay C entral 3,Dubai,155.0,509.0,36.0,2015.0,concrete,hotel,dubai,0.0,0.0
2919.0,Shangri-La C hengdu,C hengdu,155.0,509.0,36.0,2007.0,,residential / hotel,chengdu,0.0,0.0
2921.0,C athedral Square,Perth,155.0,509.0,35.0,2015.0,concrete,office / government,perth,0.0,0.0
2921.0,"Harumi Island Triton Square Tower
Z",Tokyo,155.0,509.0,35.0,2000.0,steel,office,tokyo,0.0,0.0
2921.0,Novotel Da Nang Premier Han River,Da Nang,155.0,509.0,35.0,2013.0,concrete,hotel,danang,0.0,0.0
2924.0,Ministry of Transportation & C ommunication,Astana,155.0,509.0,34.0,2003.0,,office,astana,0.0,0.0
2924.0,Shaiba Tower 1,Dubai,155.0,509.0,34.0,2007.0,concrete,residential,dubai,25.0974722,55.1709111458
2924.0,Shanghai Times Square,Shanghai,155.0,509.0,34.0,1997.0,,office / retail,shanghai,0.0,0.0
2927.0,Altira Office Park,Jakarta,155.0,509.0,33.0,2015.0,concrete,office,jakarta,0.0,0.0
2927.0,Bank of C ommunications Tower,Hong Kong,155.0,509.0,33.0,1996.0,concrete,office,hongkong,0.0,0.0
2927.0,Fortune Plaza A,C hongqing,155.0,509.0,33.0,2009.0,concrete,office,chongqing,0.0,0.0
2927.0,Zuellig Building,Makati,155.0,509.0,33.0,2012.0,concrete,office,makati,0.0,0.0
2931.0,Petroland Tower,Ho C hi Minh C ity,155.0,509.0,30.0,2012.0,concrete,office,hochiminhcity,0.0,0.0
2931.0,Shenzhen C oastal C ity West Tower,Shenzhen,155.0,509.0,30.0,2008.0,,office,shenzhen,0.0,0.0
2933.0,East Pacific C enter Tower D,Shenzhen,155.0,509.0,29.0,2010.0,concrete,office,shenzhen,0.0,0.0
2933.0,Suncome Liauw Building,Shanghai,155.0,509.0,29.0,1999.0,,office,shanghai,0.0,0.0
2935.0,"Hyundae Fire & Marine Insurance
HQ",Ulsan,155.0,509.0,20.0,2000.0,,office,ulsan,0.0,0.0
2936.0,"The Westin Virginia Beach Town
C enter & Resid…",Virginia Beach,154.8,508.0,38.0,2007.0,concrete,residential / hotel,virginiabeach,0.0,0.0
2937.0,7 C orporate Avenue,C hongqing,154.7,508.0,31.0,2014.0,concrete,office,chongqing,0.0,0.0
2938.0,555 17th Street,Denver,154.5,507.0,40.0,1978.0,,office,denver,0.0,0.0
2939.0,Ascentia Sky,Singapore,154.5,507.0,45.0,2014.0,concrete,residential,singapore,0.0,0.0
2940.0,Dynasty Hotel,Kuala Lumpur,154.5,507.0,37.0,1994.0,,hotel,kualalumpur,0.0,0.0
2941.0,One Beacon Street,Boston,154.5,507.0,36.0,1972.0,steel,office,boston,0.0,0.0
2942.0,Hua Nan Bank Headquarters,Taipei,154.5,507.0,27.0,2014.0,steel,office,taipei,0.0,0.0
2943.0,Mansao Margarida C osta Pinto,Salvador,154.4,507.0,43.0,2008.0,concrete,residential,salvador,0.0,0.0
2944.0,Brownstone Seoul 101,Seoul,154.4,507.0,39.0,2006.0,,"hotel / residential /
office",seoul,37.50599,126.943880187
2945.0,Li Po C hun C hambers,Hong Kong,154.4,506.0,31.0,1995.0,,office,hongkong,0.0,0.0
2946.0,"Grand Front Osaka Intercontinental
Hotel",Osaka,154.3,506.0,35.0,2013.0,steel,hotel / office / retail,osaka,0.0,0.0
2947.0,810 7th Avenue,New York C ity,154.2,506.0,41.0,1970.0,steel,office,newyorkcity,0.0,0.0
2948.0,10 Universal C ity Plaza,Los Angeles,154.2,506.0,36.0,1984.0,steel,office,losangeles,0.0,0.0
2949.0,S-Trenue,Seoul,154.1,506.0,36.0,2009.0,composite,residential / office,seoul,0.0,0.0
2950.0,400 East Ohio Street,C hicago,154.0,505.0,50.0,1982.0,concrete,residential,chicago,0.0,0.0
2951.0,Sheraton Grande Ocean Resort,Miyazaki,154.0,505.0,45.0,1994.0,steel,hotel,miyazaki,0.0,0.0
2951.0,U C ondominiums - West Tower,Toronto,154.0,505.0,45.0,2015.0,,residential,toronto,0.0,0.0
2953.0,Hotel de las Artes,Barcelona,154.0,505.0,44.0,1992.0,steel,hotel,barcelona,0.0,0.0
2953.0,The Pavillion Service Apartment 2,Kuala Lumpur,154.0,505.0,44.0,2009.0,concrete,residential,kualalumpur,0.0,0.0
2955.0,Azrieli C enter Square Tower,Tel Aviv,154.0,505.0,42.0,2007.0,concrete,office,telaviv,0.0,0.0
2955.0,Uprise Elite,Istanbul,154.0,505.0,42.0,2011.0,concrete,residential,istanbul,0.0,0.0
2957.0,C iudadela San Martín Torre Sur,Bogota,154.0,505.0,40.0,1970.0,,hotel,bogota,0.0,0.0
2957.0,Torre Mapfre,Barcelona,154.0,505.0,40.0,1992.0,composite,office,barcelona,0.0,0.0
2959.0,C hanghong Technology Tower,C hengdu,154.0,505.0,38.0,2013.0,,office,chengdu,0.0,0.0
2960.0,Hilton Kuala Lumpur Sentral,Kuala Lumpur,154.0,505.0,37.0,2004.0,concrete,hotel,kualalumpur,0.0,0.0
2960.0,Le Meridien Kuala Lumpur Sentral,Kuala Lumpur,154.0,505.0,37.0,2004.0,concrete,hotel,kualalumpur,0.0,0.0
2960.0,Menara Dion,Kuala Lumpur,154.0,505.0,37.0,1997.0,,office,kualalumpur,0.0,0.0
2963.0,MGM Grand Macau,Macau,154.0,505.0,35.0,2007.0,,hotel / casino,macau,0.0,0.0
2964.0,Guangdong C olor TV C enter,Guangzhou,154.0,505.0,33.0,1991.0,concrete,office,guangzhou,0.0,0.0
2965.0,Dalian Telecommunications C enter,Dalian,154.0,505.0,32.0,1996.0,,office,dalian,0.0,0.0
2966.0,Otemachi Financial C ity North Tower,Tokyo,154.0,505.0,30.0,2012.0,steel,office,tokyo,0.0,0.0
2966.0,"President Enterprise C orporation
Tower",Taipei,154.0,505.0,30.0,2003.0,concrete,office,taipei,0.0,0.0
2968.0,"Hyatt Hotel - C hina Resources
C enter",Shenyang,154.0,505.0,29.0,2013.0,,hotel,shenyang,0.0,0.0
2969.0,The Beach C lub Tower 2,Hallandale Beach,153.9,505.0,50.0,2006.0,concrete,residential,hallandalebeach,0.0,0.0
2969.0,The Sheffield,New York C ity,153.9,505.0,50.0,1978.0,,residential,newyorkcity,0.0,0.0
2971.0,One United Nations Plaza,New York C ity,153.9,505.0,39.0,1975.0,steel,hotel / office,newyorkcity,0.0,0.0
2971.0,Two United Nations Plaza,New York C ity,153.9,505.0,39.0,1981.0,steel,hotel / office,newyorkcity,0.0,0.0
2973.0,BSA Makati Tower,Makati,153.9,505.0,37.0,1998.0,concrete,residential,makati,0.0,0.0
2974.0,"Saitama-Shintoshin National
Government Buildi…",Saitama,153.9,505.0,31.0,2000.0,,government,saitama,0.0,0.0
2975.0,Hilltop Tower,Tokyo,153.9,505.0,47.0,2005.0,concrete,residential,tokyo,0.0,0.0
2976.0,C entro C andido Mendes,Rio de Janeiro,153.9,505.0,43.0,1978.0,,office,riodejaneiro,0.0,0.0
2976.0,Metro C ity I Tower 3,Hong Kong,153.9,505.0,43.0,1996.0,concrete,residential,hongkong,0.0,0.0
2976.0,Metro C ity I Tower 4,Hong Kong,153.9,505.0,43.0,1996.0,concrete,residential,hongkong,0.0,0.0
2976.0,Metro C ity I Tower 5,Hong Kong,153.9,505.0,43.0,1996.0,concrete,residential,hongkong,0.0,0.0
2976.0,Metro C ity I Tower 6,Hong Kong,153.9,505.0,43.0,1996.0,concrete,residential,hongkong,0.0,0.0
2981.0,Metro C ity I Tower 1,Hong Kong,153.9,505.0,42.0,1996.0,concrete,residential,hongkong,0.0,0.0
2981.0,Metro C ity I Tower 2,Hong Kong,153.9,505.0,42.0,1996.0,concrete,residential,hongkong,0.0,0.0
2983.0,Skyper,Frankfurt am Main,153.8,505.0,39.0,2004.0,concrete,office,frankfurtammain,0.0,0.0
2984.0,"Gunma Prefectural Government
Building",Maebashi,153.8,505.0,33.0,1999.0,,office / government,maebashi,0.0,0.0
2985.0,The Panorama,Hong Kong,153.7,504.0,52.0,1999.0,concrete,residential,hongkong,0.0,0.0
2986.0,Worldmark Westend 105,Daegu,153.6,504.0,45.0,2010.0,concrete,residential,daegu,0.0,0.0
2987.0,Suzer Plaza Ritz-C arlton,Istanbul,153.6,504.0,34.0,1998.0,,hotel / office,istanbul,0.0,0.0
2988.0,2 New York Plaza,New York C ity,153.6,504.0,40.0,1970.0,,office,newyorkcity,0.0,0.0
2989.0,One Indiana Square,Indianapolis,153.6,504.0,37.0,1969.0,steel,office,indianapolis,0.0,0.0
2990.0,Shengda Jinpan 1,Shanghai,153.6,504.0,48.0,2005.0,concrete,residential,shanghai,0.0,0.0
2990.0,Shengda Jinpan 2,Shanghai,153.6,504.0,48.0,2005.0,concrete,residential,shanghai,0.0,0.0
2990.0,Shengda Jinpan 3,Shanghai,153.6,504.0,48.0,2005.0,concrete,residential,shanghai,0.0,0.0
2993.0,TD South Tower,Toronto,153.6,504.0,39.0,1985.0,concrete,office,toronto,0.0,0.0
2994.0,Toranomon Towers,Tokyo,153.5,504.0,41.0,2006.0,,residential,tokyo,0.0,0.0
2995.0,Fifth Street Towers II,Minneapolis,153.5,504.0,36.0,1988.0,composite,office,minneapolis,44.9782469,-93.2683342046
2996.0,Vern Riffe C enter for Govermnment and the Art…,C olumbus,153.5,504.0,33.0,1989.0,steel,office,columbus,0.0,0.0
2997.0,Liberte 8,Hong Kong,153.4,503.0,43.0,2003.0,concrete,residential,hongkong,22.3345803,114.14885933
2998.0,W-C omfort Towers West,Tokyo,153.4,503.0,45.0,2005.0,concrete,residential,tokyo,0.0,0.0
2999.0,Bank of America Plaza,C harlotte,153.3,503.0,40.0,1974.0,steel,office,charlotte,0.0,0.0
3000.0,60 Broad Street,New York C ity,153.3,503.0,39.0,1962.0,steel,office,newyorkcity,0.0,0.0
3001.0,State Street Financial C enter,Boston,153.3,503.0,36.0,2003.0,steel,office,boston,0.0,0.0
3002.0,The Huntington,Houston,153.3,503.0,34.0,1982.0,,residential,houston,0.0,0.0
3003.0,Westlake Village 1,Toronto,153.3,503.0,48.0,2015.0,concrete,residential,toronto,43.7546742,-79.1966673
3004.0,Dragon C ity 1,Ho C hi Minh C ity,153.3,503.0,35.0,2012.0,concrete,residential,hochiminhcity,0.0,0.0
3004.0,Dragon C ity 2,Ho C hi Minh C ity,153.3,503.0,35.0,2012.0,concrete,residential,hochiminhcity,0.0,0.0
3006.0,"Luoyang Police C ommunication
Tower",Luoyang,153.3,503.0,30.0,2003.0,,office,luoyang,0.0,0.0
3007.0,35 Mariner,Toronto,153.2,503.0,49.0,2005.0,concrete,residential,toronto,43.7386134197,-79.2018938839
3008.0,Dayong C ommercial C enter 1,Shenzhen,153.1,502.0,35.0,2015.0,steel/concrete,office,shenzhen,0.0,0.0
3009.0,Haeundae Hillside We've Tower 105,Busan,153.1,502.0,45.0,2014.0,concrete,residential,busan,0.0,0.0
3010.0,Met 2 Marriott Marquis,Miami,153.1,502.0,41.0,2010.0,concrete,hotel,miami,0.0,0.0
3011.0,Edificio Grattacielo,Barranquilla,153.1,502.0,40.0,2014.0,steel/concrete,residential,barranquilla,0.0,0.0
3012.0,Silverene Tower A,Dubai,153.1,502.0,35.0,2011.0,concrete,residential,dubai,25.0751098,55.1378957941
3013.0,Le Palais,Guangzhou,153.0,502.0,52.0,2000.0,concrete,residential,guangzhou,0.0,0.0
3014.0,Sharp C entum Park 202,Busan,153.0,502.0,50.0,2005.0,concrete,residential,busan,0.0,0.0
3014.0,Sharp C entum Park 204,Busan,153.0,502.0,50.0,2005.0,concrete,residential,busan,0.0,0.0
3014.0,Sharp C entum Park 206,Busan,153.0,502.0,50.0,2005.0,concrete,residential,busan,0.0,0.0
3017.0,Montage,Toronto,153.0,502.0,48.0,2009.0,concrete,residential,toronto,0.0,0.0
3018.0,Jin Jiang Hotel,Shanghai,153.0,502.0,46.0,1988.0,,hotel,shanghai,0.0,0.0
3019.0,Lodha Bellezza 3,Hyderabad,153.0,502.0,45.0,2014.0,concrete,residential,hyderabad,0.0,0.0
3019.0,Lodha Bellezza 4,Hyderabad,153.0,502.0,45.0,2014.0,concrete,residential,hyderabad,0.0,0.0
3021.0,C entric Sea Pattaya Tower A,Pattaya,153.0,502.0,44.0,2016.0,concrete,residential,pattaya,0.0,0.0
3021.0,Tomson Riviera Garden 1,Shanghai,153.0,502.0,44.0,2005.0,concrete,residential,shanghai,31.21485625,121.571485288
3021.0,Tomson Riviera Garden 2,Shanghai,153.0,502.0,44.0,2005.0,concrete,residential,shanghai,31.21485625,121.571485288
3024.0,Dongzhao Building,Guangzhou,153.0,502.0,42.0,2008.0,concrete,office,guangzhou,0.0,0.0
3024.0,"Tower Palace One, Tower D",Seoul,153.0,502.0,42.0,2002.0,composite,residential,seoul,0.0,0.0
3026.0,Bastion,Moscow,153.0,502.0,40.0,2012.0,concrete,residential / retail,moscow,0.0,0.0
3027.0,Ark Hills Mori Building,Tokyo,153.0,502.0,37.0,1986.0,,office,tokyo,0.0,0.0
3028.0,Beijing IFC West Tower A/B,Beijing,153.0,502.0,36.0,2010.0,,office,beijing,0.0,0.0
3028.0,Times Square Tower B,C hongqing,153.0,502.0,36.0,2003.0,,office,chongqing,0.0,0.0
3030.0,1325 Ave. of Americas,New York C ity,153.0,502.0,35.0,1989.0,,office,newyorkcity,0.0,0.0
3030.0,AU Tower,Dubai,153.0,502.0,35.0,2009.0,concrete,office,dubai,0.0,0.0
3030.0,Torun Tower,Istanbul,153.0,502.0,35.0,2014.0,concrete,office,istanbul,0.0,0.0
3033.0,480 Queen Street,Brisbane,153.0,502.0,34.0,2016.0,composite,office,brisbane,0.0,0.0
3033.0,LJZ Plaza,Shanghai,153.0,502.0,34.0,1999.0,steel,office,shanghai,0.0,0.0
3033.0,Optus C entre,Melbourne,153.0,502.0,34.0,1975.0,,office,melbourne,0.0,0.0
3033.0,Samsung C &T C orporation HQ,Seoul,153.0,502.0,34.0,2008.0,composite,office,seoul,0.0,0.0
3033.0,"Samsung Life Insurance
C orporation HQ",Seoul,153.0,502.0,34.0,2008.0,composite,office,seoul,0.0,0.0
3038.0,El Paso Energy Building,Houston,153.0,502.0,33.0,1962.0,steel,office,houston,0.0,0.0
3039.0,World Trade Tower,Shanghai,153.0,502.0,31.0,1996.0,,hotel / office,shanghai,0.0,0.0
3040.0,40 Bank Street,London,153.0,502.0,30.0,2003.0,composite,office,london,0.0,0.0
3042.0,Bank of Yokohama,Yokohama,153.0,502.0,28.0,1993.0,,office,yokohama,0.0,0.0
3043.0,One George Street,Singapore,153.0,502.0,23.0,2004.0,concrete,office,singapore,0.0,0.0
